Mn,Fe,Co,ASR600ºC (Ω·cm2)
0.590361446,0.068273092,0.341365462,50.33454403
0.586345382,0.068273092,0.345381526,49.9503411
0.582329317,0.068273092,0.34939759,49.20093184
0.578313253,0.068273092,0.353413655,48.63957892
0.574297189,0.068273092,0.357429719,45.2784054
0.570281124,0.068273092,0.361445783,44.76285791
0.56626506,0.068273092,0.365461847,43.70348354
0.562248996,0.068273092,0.369477912,41.42131389
0.558232932,0.068273092,0.373493976,40.74155539
0.554216867,0.068273092,0.37751004,39.98360868
0.550200803,0.068273092,0.381526104,39.7608726
0.546184739,0.068273092,0.385542169,39.74936077
0.542168675,0.068273092,0.389558233,39.71470307
0.53815261,0.068273092,0.393574297,39.76399865
0.534136546,0.068273092,0.397590361,39.72512484
0.530120482,0.068273092,0.401606426,39.82038868
0.526104418,0.068273092,0.40562249,40.1525396
0.522088353,0.068273092,0.409638554,40.13521409
0.518072289,0.068273092,0.413654618,40.14612225
0.514056225,0.068273092,0.417670683,40.22555218
0.510040161,0.068273092,0.421686747,40.27988104
0.506024096,0.068273092,0.425702811,40.78937001
0.502008032,0.068273092,0.429718876,40.86760461
0.497991968,0.068273092,0.43373494,41.03978274
0.493975904,0.068273092,0.437751004,41.09119557
0.489959839,0.068273092,0.441767068,41.08048541
0.485943775,0.068273092,0.445783133,41.38245708
0.481927711,0.068273092,0.449799197,41.7348962
0.477911647,0.068273092,0.453815261,41.72471317
0.473895582,0.068273092,0.457831325,41.68764654
0.469879518,0.068273092,0.46184739,41.66788088
0.465863454,0.068273092,0.465863454,41.38430152
0.46184739,0.068273092,0.469879518,41.38496222
0.457831325,0.068273092,0.473895582,41.38496222
0.453815261,0.068273092,0.477911647,41.19267144
0.449799197,0.068273092,0.481927711,40.93992209
0.445783133,0.068273092,0.485943775,41.3129896
0.441767068,0.068273092,0.489959839,41.73178949
0.437751004,0.068273092,0.493975904,41.9609237
0.43373494,0.068273092,0.497991968,42.81593384
0.429718876,0.068273092,0.502008032,42.89451112
0.425702811,0.068273092,0.506024096,42.89451112
0.421686747,0.068273092,0.510040161,42.88555881
0.417670683,0.068273092,0.514056225,42.96460615
0.413654618,0.068273092,0.518072289,44.76836225
0.409638554,0.068273092,0.522088353,72.10606049
0.40562249,0.068273092,0.526104418,79.80730403
0.401606426,0.068273092,0.530120482,84.96484895
0.397590361,0.068273092,0.534136546,100.7502753
0.393574297,0.068273092,0.53815261,103.0617783
0.389558233,0.068273092,0.542168675,103.0617783
0.385542169,0.068273092,0.546184739,103.0617783
0.381526104,0.068273092,0.550200803,102.337667
0.37751004,0.068273092,0.554216867,102.337667
0.373493976,0.068273092,0.558232932,102.048242
0.369477912,0.068273092,0.562248996,102.048242
0.365461847,0.068273092,0.56626506,102.048242
0.361445783,0.068273092,0.570281124,102.048242
0.357429719,0.068273092,0.574297189,102.0430705
0.353413655,0.068273092,0.578313253,102.0430705
0.34939759,0.068273092,0.582329317,102.0430705
0.345381526,0.068273092,0.586345382,102.0379641
0.341365462,0.068273092,0.590361446,102.4102334
0.337349398,0.068273092,0.59437751,102.406894
0.333333333,0.068273092,0.598393574,102.2218847
0.329317269,0.068273092,0.602409639,102.0286146
0.325301205,0.068273092,0.606425703,101.8761685
0.321285141,0.068273092,0.610441767,101.8575021
0.317269076,0.068273092,0.614457831,101.8419004
0.313253012,0.068273092,0.618473896,101.8350467
0.309236948,0.068273092,0.62248996,101.6812911
0.305220884,0.068273092,0.626506024,102.199691
0.301204819,0.068273092,0.630522088,102.199691
0.297188755,0.068273092,0.634538153,102.1970383
0.293172691,0.068273092,0.638554217,101.3453081
0.289156627,0.068273092,0.642570281,101.0629269
0.285140562,0.068273092,0.646586345,100.9016561
0.281124498,0.068273092,0.65060241,100.8936763
0.277108434,0.068273092,0.654618474,100.3280167
0.273092369,0.068273092,0.658634538,100.0445381
0.269076305,0.068273092,0.662650602,100.0399908
0.265060241,0.068273092,0.666666667,100.0399908
0.261044177,0.068273092,0.670682731,100.0399908
0.257028112,0.068273092,0.674698795,100.0399908
0.253012048,0.068273092,0.678714859,100.0399908
0.248995984,0.068273092,0.682730924,100.0373031
0.24497992,0.068273092,0.686746988,100.0373031
0.240963855,0.068273092,0.690763052,100.0306907
0.236947791,0.068273092,0.694779116,100.0170686
0.232931727,0.068273092,0.698795181,99.95828201
0.228915663,0.068273092,0.702811245,99.95828201
0.224899598,0.068273092,0.706827309,99.9220441
0.220883534,0.068273092,0.710843373,99.9220441
0.21686747,0.068273092,0.714859438,99.89914671
0.212851406,0.068273092,0.718875502,99.88985489
0.208835341,0.068273092,0.722891566,99.88401668
0.204819277,0.068273092,0.726907631,99.88369342
0.200803213,0.068273092,0.730923695,99.88369342
0.196787149,0.068273092,0.734939759,99.86933007
0.192771084,0.068273092,0.738955823,99.86703027
0.18875502,0.068273092,0.742971888,99.88214707
0.184738956,0.068273092,0.746987952,99.89120006
0.180722892,0.068273092,0.751004016,99.90681746
0.176706827,0.068273092,0.75502008,99.93726633
0.172690763,0.068273092,0.759036145,100.0110937
0.168674699,0.068273092,0.763052209,99.93910729
0.164658635,0.068273092,0.767068273,99.88121855
0.16064257,0.068273092,0.771084337,99.88121855
0.156626506,0.068273092,0.775100402,99.88121855
0.152610442,0.068273092,0.779116466,99.88121855
0.148594378,0.068273092,0.78313253,99.88121855
0.144578313,0.068273092,0.787148594,99.88046386
0.140562249,0.068273092,0.791164659,99.88046386
0.136546185,0.068273092,0.795180723,99.88052017
0.13253012,0.068273092,0.799196787,99.88052017
0.128514056,0.068273092,0.803212851,99.8815859
0.124497992,0.068273092,0.807228916,99.88220448
0.120481928,0.068273092,0.81124498,99.88204832
0.116465863,0.068273092,0.815261044,99.88204832
0.112449799,0.068273092,0.819277108,99.88204832
0.108433735,0.068273092,0.823293173,99.88204832
0.104417671,0.068273092,0.827309237,99.88204832
0.100401606,0.068273092,0.831325301,99.88204832
0.096385542,0.068273092,0.835341365,99.88204832
0.092369478,0.068273092,0.83935743,99.88204832
0.088353414,0.068273092,0.843373494,99.88204832
0.084337349,0.068273092,0.847389558,99.88204832
0.080321285,0.068273092,0.851405622,99.88204832
0.076305221,0.068273092,0.855421687,99.88204832
0.072289157,0.068273092,0.859437751,99.88204832
0.068273092,0.068273092,0.863453815,99.88204832
0.064257028,0.068273092,0.86746988,99.88204832
0.060240964,0.068273092,0.871485944,99.88204832
0.0562249,0.068273092,0.875502008,99.88204832
0.052208835,0.068273092,0.879518072,99.88204832
0.048192771,0.068273092,0.883534137,99.88204832
0.044176707,0.068273092,0.887550201,99.88204832
0.040160643,0.068273092,0.891566265,99.88204832
0.036144578,0.068273092,0.895582329,99.88204832
0.032128514,0.068273092,0.899598394,99.88204832
0.02811245,0.068273092,0.903614458,99.88204832
0.024096386,0.068273092,0.907630522,99.88204832
0.020080321,0.068273092,0.911646586,99.88204832
0.016064257,0.068273092,0.915662651,99.88204832
0.012048193,0.068273092,0.919678715,99.88204832
0.008032129,0.068273092,0.923694779,99.88204832
0.004016064,0.068273092,0.927710843,99.88204832
1.11E-16,0.068273092,0.931726908,99.88204832
0.927710843,0.072289157,0,107.4627882
0.923694779,0.072289157,0.004016064,107.4627882
0.919678715,0.072289157,0.008032129,107.4627882
0.915662651,0.072289157,0.012048193,107.4627882
0.911646586,0.072289157,0.016064257,107.4627882
0.907630522,0.072289157,0.020080321,107.4627882
0.903614458,0.072289157,0.024096386,107.4627882
0.899598394,0.072289157,0.02811245,107.4627882
0.895582329,0.072289157,0.032128514,107.4627882
0.891566265,0.072289157,0.036144578,107.4627882
0.887550201,0.072289157,0.040160643,107.4627882
0.883534137,0.072289157,0.044176707,107.4627882
0.879518072,0.072289157,0.048192771,107.4627882
0.875502008,0.072289157,0.052208835,107.4627882
0.871485944,0.072289157,0.0562249,107.4627882
0.86746988,0.072289157,0.060240964,107.4627882
0.863453815,0.072289157,0.064257028,107.4627882
0.859437751,0.072289157,0.068273092,107.4627882
0.855421687,0.072289157,0.072289157,107.4627882
0.851405622,0.072289157,0.076305221,107.4627882
0.847389558,0.072289157,0.080321285,107.4627882
0.843373494,0.072289157,0.084337349,107.4627882
0.83935743,0.072289157,0.088353414,107.4627882
0.835341365,0.072289157,0.092369478,107.4627882
0.831325301,0.072289157,0.096385542,107.4627882
0.827309237,0.072289157,0.100401606,107.4627882
0.823293173,0.072289157,0.104417671,107.4627882
0.819277108,0.072289157,0.108433735,107.4627882
0.815261044,0.072289157,0.112449799,107.4627882
0.81124498,0.072289157,0.116465863,107.4627882
0.807228916,0.072289157,0.120481928,107.4627882
0.803212851,0.072289157,0.124497992,107.4627882
0.799196787,0.072289157,0.128514056,107.4627882
0.795180723,0.072289157,0.13253012,107.4627882
0.791164659,0.072289157,0.136546185,107.2233234
0.787148594,0.072289157,0.140562249,107.2233234
0.78313253,0.072289157,0.144578313,107.2233234
0.779116466,0.072289157,0.148594378,107.2233234
0.775100402,0.072289157,0.152610442,107.2233234
0.771084337,0.072289157,0.156626506,107.2233234
0.767068273,0.072289157,0.16064257,107.2233234
0.763052209,0.072289157,0.164658635,107.2233234
0.759036145,0.072289157,0.168674699,107.2233234
0.75502008,0.072289157,0.172690763,107.2233234
0.751004016,0.072289157,0.176706827,107.2233234
0.746987952,0.072289157,0.180722892,107.2233234
0.742971888,0.072289157,0.184738956,107.2233234
0.738955823,0.072289157,0.18875502,106.9051425
0.734939759,0.072289157,0.192771084,106.9051425
0.730923695,0.072289157,0.196787149,106.4505127
0.726907631,0.072289157,0.200803213,106.4505127
0.722891566,0.072289157,0.204819277,106.4505127
0.718875502,0.072289157,0.208835341,106.4505127
0.714859438,0.072289157,0.212851406,106.4505127
0.710843373,0.072289157,0.21686747,106.4505127
0.706827309,0.072289157,0.220883534,106.4505127
0.702811245,0.072289157,0.224899598,106.4505127
0.698795181,0.072289157,0.228915663,106.4505127
0.694779116,0.072289157,0.232931727,106.4505127
0.690763052,0.072289157,0.236947791,106.4505127
0.686746988,0.072289157,0.240963855,106.4505127
0.682730924,0.072289157,0.24497992,106.4346079
0.678714859,0.072289157,0.248995984,106.4346079
0.674698795,0.072289157,0.253012048,105.9092353
0.670682731,0.072289157,0.257028112,105.9092353
0.666666667,0.072289157,0.261044177,105.9080733
0.662650602,0.072289157,0.265060241,105.390269
0.658634538,0.072289157,0.269076305,99.74335649
0.654618474,0.072289157,0.273092369,96.18777836
0.65060241,0.072289157,0.277108434,83.34675806
0.646586345,0.072289157,0.281124498,67.40057433
0.642570281,0.072289157,0.285140562,65.48472497
0.638554217,0.072289157,0.289156627,63.88303204
0.634538153,0.072289157,0.293172691,63.33657451
0.630522088,0.072289157,0.297188755,58.88937652
0.626506024,0.072289157,0.301204819,58.21952607
0.62248996,0.072289157,0.305220884,58.00215924
0.618473896,0.072289157,0.309236948,55.3678897
0.614457831,0.072289157,0.313253012,54.63540359
0.610441767,0.072289157,0.317269076,52.00224716
0.606425703,0.072289157,0.321285141,51.75507864
0.602409639,0.072289157,0.325301205,51.47258946
0.598393574,0.072289157,0.329317269,50.64527778
0.59437751,0.072289157,0.333333333,50.33454403
0.590361446,0.072289157,0.337349398,50.33454403
0.586345382,0.072289157,0.341365462,50.04291868
0.582329317,0.072289157,0.345381526,49.28992596
0.578313253,0.072289157,0.34939759,48.89816289
0.574297189,0.072289157,0.353413655,46.64946759
0.570281124,0.072289157,0.357429719,45.12021899
0.56626506,0.072289157,0.361445783,44.43213154
0.562248996,0.072289157,0.365461847,43.55911793
0.558232932,0.072289157,0.369477912,41.34008124
0.554216867,0.072289157,0.373493976,40.23495724
0.550200803,0.072289157,0.37751004,39.78403093
0.546184739,0.072289157,0.381526104,39.74936077
0.542168675,0.072289157,0.385542169,39.74936077
0.53815261,0.072289157,0.389558233,39.71470307
0.534136546,0.072289157,0.393574297,39.71970896
0.530120482,0.072289157,0.397590361,39.77805413
0.526104418,0.072289157,0.401606426,39.91937856
0.522088353,0.072289157,0.40562249,40.13521409
0.518072289,0.072289157,0.409638554,40.14612225
0.514056225,0.072289157,0.413654618,40.22555218
0.510040161,0.072289157,0.417670683,40.27988104
0.506024096,0.072289157,0.421686747,40.60580508
0.502008032,0.072289157,0.425702811,40.86760461
0.497991968,0.072289157,0.429718876,40.9079065
0.493975904,0.072289157,0.43373494,41.09119557
0.489959839,0.072289157,0.437751004,41.03421591
0.485943775,0.072289157,0.441767068,41.07600641
0.481927711,0.072289157,0.445783133,41.7348962
0.477911647,0.072289157,0.449799197,41.72471317
0.473895582,0.072289157,0.453815261,41.68764654
0.469879518,0.072289157,0.457831325,41.61318012
0.465863454,0.072289157,0.46184739,41.38430152
0.46184739,0.072289157,0.465863454,41.38496222
0.457831325,0.072289157,0.469879518,41.38496222
0.453815261,0.072289157,0.473895582,41.09935791
0.449799197,0.072289157,0.477911647,40.93992209
0.445783133,0.072289157,0.481927711,40.72455732
0.441767068,0.072289157,0.485943775,41.3129896
0.437751004,0.072289157,0.489959839,41.65871699
0.43373494,0.072289157,0.493975904,42.3003654
0.429718876,0.072289157,0.497991968,42.89451112
0.425702811,0.072289157,0.502008032,42.89451112
0.421686747,0.072289157,0.506024096,42.88555881
0.417670683,0.072289157,0.510040161,42.96460615
0.413654618,0.072289157,0.514056225,42.97015724
0.409638554,0.072289157,0.518072289,44.88058732
0.40562249,0.072289157,0.522088353,72.10606049
0.401606426,0.072289157,0.526104418,79.80730403
0.397590361,0.072289157,0.530120482,85.69345608
0.393574297,0.072289157,0.534136546,100.5837243
0.389558233,0.072289157,0.53815261,103.0617783
0.385542169,0.072289157,0.542168675,103.0617783
0.381526104,0.072289157,0.546184739,103.0617783
0.37751004,0.072289157,0.550200803,102.337667
0.373493976,0.072289157,0.554216867,102.337667
0.369477912,0.072289157,0.558232932,102.048242
0.365461847,0.072289157,0.562248996,102.048242
0.361445783,0.072289157,0.56626506,102.048242
0.357429719,0.072289157,0.570281124,102.048242
0.353413655,0.072289157,0.574297189,102.0430705
0.34939759,0.072289157,0.578313253,102.0430705
0.345381526,0.072289157,0.582329317,102.0430705
0.341365462,0.072289157,0.586345382,102.4142976
0.337349398,0.072289157,0.590361446,102.4102334
0.333333333,0.072289157,0.59437751,102.406894
0.329317269,0.072289157,0.598393574,102.2218847
0.325301205,0.072289157,0.602409639,102.0286146
0.321285141,0.072289157,0.606425703,101.8761685
0.317269076,0.072289157,0.610441767,101.8575021
0.313253012,0.072289157,0.614457831,101.8419004
0.309236948,0.072289157,0.618473896,101.8350467
0.305220884,0.072289157,0.62248996,102.199691
0.301204819,0.072289157,0.626506024,102.199691
0.297188755,0.072289157,0.630522088,102.199691
0.293172691,0.072289157,0.634538153,101.3453081
0.289156627,0.072289157,0.638554217,101.0629269
0.285140562,0.072289157,0.642570281,100.9216184
0.281124498,0.072289157,0.646586345,100.9016561
0.277108434,0.072289157,0.65060241,100.3280167
0.273092369,0.072289157,0.654618474,100.0445381
0.269076305,0.072289157,0.658634538,100.0445381
0.265060241,0.072289157,0.662650602,100.0399908
0.261044177,0.072289157,0.666666667,100.0399908
0.257028112,0.072289157,0.670682731,100.0399908
0.253012048,0.072289157,0.674698795,100.0399908
0.248995984,0.072289157,0.678714859,100.0399908
0.24497992,0.072289157,0.682730924,100.0373031
0.240963855,0.072289157,0.686746988,100.0306907
0.236947791,0.072289157,0.690763052,100.0170686
0.232931727,0.072289157,0.694779116,99.95828201
0.228915663,0.072289157,0.698795181,99.95828201
0.224899598,0.072289157,0.702811245,99.9220441
0.220883534,0.072289157,0.706827309,99.9220441
0.21686747,0.072289157,0.710843373,99.89914671
0.212851406,0.072289157,0.714859438,99.89064698
0.208835341,0.072289157,0.718875502,99.8835023
0.204819277,0.072289157,0.722891566,99.88401668
0.200803213,0.072289157,0.726907631,99.88369342
0.196787149,0.072289157,0.730923695,99.86955999
0.192771084,0.072289157,0.734939759,99.86703027
0.18875502,0.072289157,0.738955823,99.86703027
0.184738956,0.072289157,0.742971888,99.88214707
0.180722892,0.072289157,0.746987952,99.89047143
0.176706827,0.072289157,0.751004016,99.90681746
0.172690763,0.072289157,0.75502008,99.93726633
0.168674699,0.072289157,0.759036145,100.0110937
0.164658635,0.072289157,0.763052209,99.93910729
0.16064257,0.072289157,0.767068273,99.88121855
0.156626506,0.072289157,0.771084337,99.88121855
0.152610442,0.072289157,0.775100402,99.88121855
0.148594378,0.072289157,0.779116466,99.88121855
0.144578313,0.072289157,0.78313253,99.88046386
0.140562249,0.072289157,0.787148594,99.88046386
0.136546185,0.072289157,0.791164659,99.88052017
0.13253012,0.072289157,0.795180723,99.88052017
0.128514056,0.072289157,0.799196787,99.8815859
0.124497992,0.072289157,0.803212851,99.88220448
0.120481928,0.072289157,0.807228916,99.88204832
0.116465863,0.072289157,0.81124498,99.88204832
0.112449799,0.072289157,0.815261044,99.88204832
0.108433735,0.072289157,0.819277108,99.88204832
0.104417671,0.072289157,0.823293173,99.88204832
0.100401606,0.072289157,0.827309237,99.88204832
0.096385542,0.072289157,0.831325301,99.88204832
0.092369478,0.072289157,0.835341365,99.88204832
0.088353414,0.072289157,0.83935743,99.88204832
0.084337349,0.072289157,0.843373494,99.88204832
0.080321285,0.072289157,0.847389558,99.88204832
0.076305221,0.072289157,0.851405622,99.88204832
0.072289157,0.072289157,0.855421687,99.88204832
0.068273092,0.072289157,0.859437751,99.88204832
0.064257028,0.072289157,0.863453815,99.88204832
0.060240964,0.072289157,0.86746988,99.88204832
0.0562249,0.072289157,0.871485944,99.88204832
0.052208835,0.072289157,0.875502008,99.88204832
0.048192771,0.072289157,0.879518072,99.88204832
0.044176707,0.072289157,0.883534137,99.88204832
0.040160643,0.072289157,0.887550201,99.88204832
0.036144578,0.072289157,0.891566265,99.88204832
0.032128514,0.072289157,0.895582329,99.88204832
0.02811245,0.072289157,0.899598394,99.88204832
0.024096386,0.072289157,0.903614458,99.88204832
0.020080321,0.072289157,0.907630522,99.88204832
0.016064257,0.072289157,0.911646586,99.88204832
0.012048193,0.072289157,0.915662651,99.88204832
0.008032129,0.072289157,0.919678715,99.88204832
0.004016064,0.072289157,0.923694779,99.88204832
1.11E-16,0.072289157,0.927710843,99.88204832
0.923694779,0.076305221,0,107.4627882
0.919678715,0.076305221,0.004016064,107.4627882
0.915662651,0.076305221,0.008032129,107.4627882
0.911646586,0.076305221,0.012048193,107.4627882
0.907630522,0.076305221,0.016064257,107.4627882
0.903614458,0.076305221,0.020080321,107.4627882
0.899598394,0.076305221,0.024096386,107.4627882
0.895582329,0.076305221,0.02811245,107.4627882
0.891566265,0.076305221,0.032128514,107.4627882
0.887550201,0.076305221,0.036144578,107.4627882
0.883534137,0.076305221,0.040160643,107.4627882
0.879518072,0.076305221,0.044176707,107.4627882
0.875502008,0.076305221,0.048192771,107.4627882
0.871485944,0.076305221,0.052208835,107.4627882
0.86746988,0.076305221,0.0562249,107.4627882
0.863453815,0.076305221,0.060240964,107.4627882
0.859437751,0.076305221,0.064257028,107.4627882
0.855421687,0.076305221,0.068273092,107.4627882
0.851405622,0.076305221,0.072289157,107.4627882
0.847389558,0.076305221,0.076305221,107.4627882
0.843373494,0.076305221,0.080321285,107.4627882
0.83935743,0.076305221,0.084337349,107.4627882
0.835341365,0.076305221,0.088353414,107.4627882
0.831325301,0.076305221,0.092369478,107.4627882
0.827309237,0.076305221,0.096385542,107.4627882
0.823293173,0.076305221,0.100401606,107.4627882
0.819277108,0.076305221,0.104417671,107.4627882
0.815261044,0.076305221,0.108433735,107.4627882
0.81124498,0.076305221,0.112449799,107.4627882
0.807228916,0.076305221,0.116465863,107.4627882
0.803212851,0.076305221,0.120481928,107.4627882
0.799196787,0.076305221,0.124497992,107.4627882
0.795180723,0.076305221,0.128514056,107.4627882
0.791164659,0.076305221,0.13253012,107.4627882
0.787148594,0.076305221,0.136546185,107.2233234
0.78313253,0.076305221,0.140562249,107.2233234
0.779116466,0.076305221,0.144578313,107.2233234
0.775100402,0.076305221,0.148594378,107.2233234
0.771084337,0.076305221,0.152610442,107.2233234
0.767068273,0.076305221,0.156626506,107.2233234
0.763052209,0.076305221,0.16064257,107.2233234
0.759036145,0.076305221,0.164658635,107.2233234
0.75502008,0.076305221,0.168674699,107.2233234
0.751004016,0.076305221,0.172690763,107.2233234
0.746987952,0.076305221,0.176706827,107.2233234
0.742971888,0.076305221,0.180722892,107.2233234
0.738955823,0.076305221,0.184738956,107.2233234
0.734939759,0.076305221,0.18875502,106.9051425
0.730923695,0.076305221,0.192771084,106.9051425
0.726907631,0.076305221,0.196787149,106.4505127
0.722891566,0.076305221,0.200803213,106.4505127
0.718875502,0.076305221,0.204819277,106.4505127
0.714859438,0.076305221,0.208835341,106.4505127
0.710843373,0.076305221,0.212851406,106.4505127
0.706827309,0.076305221,0.21686747,106.4505127
0.702811245,0.076305221,0.220883534,106.4505127
0.698795181,0.076305221,0.224899598,106.4505127
0.694779116,0.076305221,0.228915663,106.4505127
0.690763052,0.076305221,0.232931727,106.4505127
0.686746988,0.076305221,0.236947791,106.4505127
0.682730924,0.076305221,0.240963855,106.4346079
0.678714859,0.076305221,0.24497992,106.4346079
0.674698795,0.076305221,0.248995984,106.4346079
0.670682731,0.076305221,0.253012048,105.9092353
0.666666667,0.076305221,0.257028112,105.9080733
0.662650602,0.076305221,0.261044177,105.8744569
0.658634538,0.076305221,0.265060241,101.7801864
0.654618474,0.076305221,0.269076305,96.4293275
0.65060241,0.076305221,0.273092369,88.11698505
0.646586345,0.076305221,0.277108434,67.40057433
0.642570281,0.076305221,0.281124498,65.48472497
0.638554217,0.076305221,0.285140562,64.03785063
0.634538153,0.076305221,0.289156627,63.33657451
0.630522088,0.076305221,0.293172691,59.61249264
0.626506024,0.076305221,0.297188755,58.29362492
0.62248996,0.076305221,0.301204819,58.05259317
0.618473896,0.076305221,0.305220884,55.76101013
0.614457831,0.076305221,0.309236948,54.99475416
0.610441767,0.076305221,0.313253012,52.53574644
0.606425703,0.076305221,0.317269076,51.65696853
0.602409639,0.076305221,0.321285141,51.52794443
0.598393574,0.076305221,0.325301205,50.63512393
0.59437751,0.076305221,0.329317269,50.33454403
0.590361446,0.076305221,0.333333333,50.33454403
0.586345382,0.076305221,0.337349398,50.04291868
0.582329317,0.076305221,0.341365462,49.38127953
0.578313253,0.076305221,0.345381526,48.98660936
0.574297189,0.076305221,0.34939759,46.89747147
0.570281124,0.076305221,0.353413655,46.37165566
0.56626506,0.076305221,0.357429719,44.78685229
0.562248996,0.076305221,0.361445783,44.28535899
0.558232932,0.076305221,0.365461847,43.43818856
0.554216867,0.076305221,0.369477912,40.82604076
0.550200803,0.076305221,0.373493976,40.0341249
0.546184739,0.076305221,0.37751004,39.7725124
0.542168675,0.076305221,0.381526104,39.74936077
0.53815261,0.076305221,0.385542169,39.74936077
0.534136546,0.076305221,0.389558233,39.67046828
0.530120482,0.076305221,0.393574297,39.77263103
0.526104418,0.076305221,0.397590361,39.87693876
0.522088353,0.076305221,0.401606426,39.90215366
0.518072289,0.076305221,0.40562249,40.14612225
0.514056225,0.076305221,0.409638554,40.22555218
0.510040161,0.076305221,0.413654618,40.27988104
0.506024096,0.076305221,0.417670683,40.60580508
0.502008032,0.076305221,0.421686747,40.68368761
0.497991968,0.076305221,0.425702811,40.9079065
0.493975904,0.076305221,0.429718876,40.95915412
0.489959839,0.076305221,0.43373494,41.03421591
0.485943775,0.076305221,0.437751004,41.02974195
0.481927711,0.076305221,0.441767068,41.37930544
0.477911647,0.076305221,0.445783133,41.72471317
0.473895582,0.076305221,0.449799197,41.68764654
0.469879518,0.076305221,0.453815261,41.61318012
0.465863454,0.076305221,0.457831325,41.32997303
0.46184739,0.076305221,0.46184739,41.38496222
0.457831325,0.076305221,0.465863454,41.38496222
0.453815261,0.076305221,0.469879518,41.09935791
0.449799197,0.076305221,0.473895582,40.84718111
0.445783133,0.076305221,0.477911647,40.72455732
0.441767068,0.076305221,0.481927711,40.72455732
0.437751004,0.076305221,0.485943775,41.24065043
0.43373494,0.076305221,0.489959839,41.995714
0.429718876,0.076305221,0.493975904,42.37799649
0.425702811,0.076305221,0.497991968,42.89451112
0.421686747,0.076305221,0.502008032,42.88555881
0.417670683,0.076305221,0.506024096,42.96460615
0.413654618,0.076305221,0.510040161,42.97015724
0.409638554,0.076305221,0.514056225,43.07787458
0.40562249,0.076305221,0.518072289,44.88058732
0.401606426,0.076305221,0.522088353,72.10606049
0.397590361,0.076305221,0.526104418,80.50387405
0.393574297,0.076305221,0.530120482,85.96115067
0.389558233,0.076305221,0.534136546,100.5837243
0.385542169,0.076305221,0.53815261,103.0617783
0.381526104,0.076305221,0.542168675,103.0617783
0.37751004,0.076305221,0.546184739,103.0617783
0.373493976,0.076305221,0.550200803,102.337667
0.369477912,0.076305221,0.554216867,102.337667
0.365461847,0.076305221,0.558232932,102.048242
0.361445783,0.076305221,0.562248996,102.048242
0.357429719,0.076305221,0.56626506,102.048242
0.353413655,0.076305221,0.570281124,102.048242
0.34939759,0.076305221,0.574297189,102.0430705
0.345381526,0.076305221,0.578313253,102.0430705
0.341365462,0.076305221,0.582329317,102.4194228
0.337349398,0.076305221,0.586345382,102.4142976
0.333333333,0.076305221,0.590361446,102.4102334
0.329317269,0.076305221,0.59437751,102.406894
0.325301205,0.076305221,0.598393574,102.2218847
0.321285141,0.076305221,0.602409639,102.0286146
0.317269076,0.076305221,0.606425703,101.8761685
0.313253012,0.076305221,0.610441767,101.8575021
0.309236948,0.076305221,0.614457831,101.8419004
0.305220884,0.076305221,0.618473896,102.3542305
0.301204819,0.076305221,0.62248996,102.199691
0.297188755,0.076305221,0.626506024,102.199691
0.293172691,0.076305221,0.630522088,101.3479387
0.289156627,0.076305221,0.634538153,101.0629269
0.285140562,0.076305221,0.638554217,100.9216184
0.281124498,0.076305221,0.642570281,100.9216184
0.277108434,0.076305221,0.646586345,100.3359517
0.273092369,0.076305221,0.65060241,100.0445381
0.269076305,0.076305221,0.654618474,100.0445381
0.265060241,0.076305221,0.658634538,100.0445381
0.261044177,0.076305221,0.662650602,100.0399908
0.257028112,0.076305221,0.666666667,100.0399908
0.253012048,0.076305221,0.670682731,100.0399908
0.248995984,0.076305221,0.674698795,100.0399908
0.24497992,0.076305221,0.678714859,100.0399908
0.240963855,0.076305221,0.682730924,100.0306907
0.236947791,0.076305221,0.686746988,100.0170686
0.232931727,0.076305221,0.690763052,99.95828201
0.228915663,0.076305221,0.694779116,99.95828201
0.224899598,0.076305221,0.698795181,99.9220441
0.220883534,0.076305221,0.702811245,99.9220441
0.21686747,0.076305221,0.706827309,99.89914671
0.212851406,0.076305221,0.710843373,99.89064698
0.208835341,0.076305221,0.714859438,99.88429434
0.204819277,0.076305221,0.718875502,99.8835023
0.200803213,0.076305221,0.722891566,99.88401668
0.196787149,0.076305221,0.726907631,99.86955999
0.192771084,0.076305221,0.730923695,99.86726019
0.18875502,0.076305221,0.734939759,99.86703027
0.184738956,0.076305221,0.738955823,99.86703027
0.180722892,0.076305221,0.742971888,99.8814185
0.176706827,0.076305221,0.746987952,99.89047143
0.172690763,0.076305221,0.751004016,99.90681746
0.168674699,0.076305221,0.75502008,99.93726633
0.164658635,0.076305221,0.759036145,100.0110937
0.16064257,0.076305221,0.763052209,99.93910729
0.156626506,0.076305221,0.767068273,99.88121855
0.152610442,0.076305221,0.771084337,99.88121855
0.148594378,0.076305221,0.775100402,99.88121855
0.144578313,0.076305221,0.779116466,99.88046386
0.140562249,0.076305221,0.78313253,99.88046386
0.136546185,0.076305221,0.787148594,99.88052017
0.13253012,0.076305221,0.791164659,99.88052017
0.128514056,0.076305221,0.795180723,99.8815859
0.124497992,0.076305221,0.799196787,99.88220448
0.120481928,0.076305221,0.803212851,99.88204832
0.116465863,0.076305221,0.807228916,99.88204832
0.112449799,0.076305221,0.81124498,99.88204832
