Mn,Fe,Co,Area Specific Resistance at 700C - ASR_700 C (ohm cm^2)
0.710843373,0.128514056,0.16064257,12.15669708
0.706827309,0.128514056,0.164658635,12.15669708
0.702811245,0.128514056,0.168674699,12.15669708
0.698795181,0.128514056,0.172690763,12.15669708
0.694779116,0.128514056,0.176706827,12.15669708
0.690763052,0.128514056,0.180722892,12.15669708
0.686746988,0.128514056,0.184738956,12.15669708
0.682730924,0.128514056,0.18875502,12.15288484
0.678714859,0.128514056,0.192771084,12.15288484
0.674698795,0.128514056,0.196787149,12.13894514
0.670682731,0.128514056,0.200803213,12.13894514
0.666666667,0.128514056,0.204819277,12.13901468
0.662650602,0.128514056,0.208835341,12.13755477
0.658634538,0.128514056,0.212851406,12.10208885
0.654618474,0.128514056,0.21686747,12.06627581
0.65060241,0.128514056,0.220883534,11.98316863
0.646586345,0.128514056,0.224899598,11.76735556
0.642570281,0.128514056,0.228915663,11.70701805
0.638554217,0.128514056,0.232931727,11.66229467
0.634538153,0.128514056,0.236947791,11.65352637
0.630522088,0.128514056,0.240963855,11.61979936
0.626506024,0.128514056,0.24497992,11.57294583
0.62248996,0.128514056,0.248995984,11.48745351
0.618473896,0.128514056,0.253012048,11.29138196
0.614457831,0.128514056,0.257028112,11.14304225
0.610441767,0.128514056,0.261044177,10.90037468
0.606425703,0.128514056,0.265060241,10.73517191
0.602409639,0.128514056,0.269076305,10.61978527
0.598393574,0.128514056,0.273092369,10.31076504
0.59437751,0.128514056,0.277108434,10.11210488
0.590361446,0.128514056,0.281124498,10.09233048
0.586345382,0.128514056,0.285140562,9.943405914
0.582329317,0.128514056,0.289156627,9.721838093
0.578313253,0.128514056,0.293172691,9.647548547
0.574297189,0.128514056,0.297188755,8.964885425
0.570281124,0.128514056,0.301204819,8.842999298
0.56626506,0.128514056,0.305220884,8.631664781
0.562248996,0.128514056,0.309236948,8.610674324
0.558232932,0.128514056,0.313253012,8.56335333
0.554216867,0.128514056,0.317269076,8.425293961
0.550200803,0.128514056,0.321285141,8.393788886
0.546184739,0.128514056,0.325301205,8.40679862
0.542168675,0.128514056,0.329317269,8.430566086
0.53815261,0.128514056,0.333333333,8.430566086
0.534136546,0.128514056,0.337349398,8.420069857
0.530120482,0.128514056,0.341365462,8.427091347
0.526104418,0.128514056,0.345381526,8.44663304
0.522088353,0.128514056,0.34939759,8.43458331
0.518072289,0.128514056,0.353413655,8.407775405
0.514056225,0.128514056,0.357429719,8.363523277
0.510040161,0.128514056,0.361445783,8.371498854
0.506024096,0.128514056,0.365461847,8.428651221
0.502008032,0.128514056,0.369477912,8.316656096
0.497991968,0.128514056,0.373493976,8.282422953
0.493975904,0.128514056,0.37751004,8.247679465
0.489959839,0.128514056,0.381526104,8.202217149
0.485943775,0.128514056,0.385542169,8.201451053
0.481927711,0.128514056,0.389558233,8.176119731
0.477911647,0.128514056,0.393574297,8.219795856
0.473895582,0.128514056,0.397590361,8.213182541
0.469879518,0.128514056,0.401606426,8.204254011
0.465863454,0.128514056,0.40562249,8.220457139
0.46184739,0.128514056,0.409638554,8.223970928
0.457831325,0.128514056,0.413654618,8.218634265
0.453815261,0.128514056,0.417670683,8.207762148
0.449799197,0.128514056,0.421686747,8.204694033
0.445783133,0.128514056,0.425702811,8.18201022
0.441767068,0.128514056,0.429718876,8.18201022
0.437751004,0.128514056,0.43373494,8.171648484
0.43373494,0.128514056,0.437751004,8.205866655
0.429718876,0.128514056,0.441767068,8.202342827
0.425702811,0.128514056,0.445783133,8.158995519
0.421686747,0.128514056,0.449799197,8.147920537
0.417670683,0.128514056,0.453815261,8.166228064
0.413654618,0.128514056,0.457831325,8.169675361
0.409638554,0.128514056,0.46184739,8.191388975
0.40562249,0.128514056,0.465863454,8.191388975
0.401606426,0.128514056,0.469879518,8.191388975
0.397590361,0.128514056,0.473895582,8.216933792
0.393574297,0.128514056,0.477911647,8.215700224
0.389558233,0.128514056,0.481927711,8.272693586
0.385542169,0.128514056,0.485943775,8.267516318
0.381526104,0.128514056,0.489959839,8.306651613
0.37751004,0.128514056,0.493975904,8.24906101
0.373493976,0.128514056,0.497991968,8.269661945
0.369477912,0.128514056,0.502008032,8.253901056
0.365461847,0.128514056,0.506024096,8.271474292
0.361445783,0.128514056,0.510040161,8.253442371
0.357429719,0.128514056,0.514056225,8.255850205
0.353413655,0.128514056,0.518072289,8.313230431
0.34939759,0.128514056,0.522088353,9.456116099
0.345381526,0.128514056,0.526104418,9.501542067
0.341365462,0.128514056,0.530120482,9.574221191
0.337349398,0.128514056,0.534136546,9.470621968
0.333333333,0.128514056,0.53815261,9.396304202
0.329317269,0.128514056,0.542168675,9.396304202
0.325301205,0.128514056,0.546184739,9.396304202
0.321285141,0.128514056,0.550200803,9.300206954
0.317269076,0.128514056,0.554216867,9.300206954
0.313253012,0.128514056,0.558232932,9.261976596
0.309236948,0.128514056,0.562248996,9.261976596
0.305220884,0.128514056,0.56626506,9.289573122
0.301204819,0.128514056,0.570281124,9.289573122
0.297188755,0.128514056,0.574297189,9.289344974
0.293172691,0.128514056,0.578313253,9.119661652
0.289156627,0.128514056,0.582329317,9.082382433
0.285140562,0.128514056,0.586345382,9.063555881
0.281124498,0.128514056,0.590361446,9.063367349
0.277108434,0.128514056,0.59437751,8.970712432
0.273092369,0.128514056,0.598393574,8.931851012
0.269076305,0.128514056,0.602409639,8.92916023
0.265060241,0.128514056,0.606425703,8.928625299
0.261044177,0.128514056,0.610441767,8.927675355
0.257028112,0.128514056,0.614457831,8.926642087
0.253012048,0.128514056,0.618473896,8.926241949
0.248995984,0.128514056,0.62248996,8.925565433
0.24497992,0.128514056,0.626506024,8.925565433
0.240963855,0.128514056,0.630522088,8.925136279
0.236947791,0.128514056,0.634538153,8.924254122
0.232931727,0.128514056,0.638554217,8.920983098
0.228915663,0.128514056,0.642570281,8.920983098
0.224899598,0.128514056,0.646586345,8.917949088
0.220883534,0.128514056,0.65060241,8.917496135
0.21686747,0.128514056,0.654618474,8.91616899
0.212851406,0.128514056,0.658634538,8.915665757
0.208835341,0.128514056,0.662650602,8.915233471
0.204819277,0.128514056,0.666666667,8.915233471
0.200803213,0.128514056,0.670682731,8.915233471
0.196787149,0.128514056,0.674698795,8.914425621
0.192771084,0.128514056,0.678714859,8.914283113
0.18875502,0.128514056,0.682730924,8.914250473
0.184738956,0.128514056,0.686746988,8.914250473
0.180722892,0.128514056,0.690763052,8.914201939
0.176706827,0.128514056,0.694779116,8.914201939
0.172690763,0.128514056,0.698795181,8.914201939
0.168674699,0.128514056,0.702811245,8.914201939
0.164658635,0.128514056,0.706827309,8.914201939
0.16064257,0.128514056,0.710843373,8.914201939
0.156626506,0.128514056,0.714859438,8.914201939
0.152610442,0.128514056,0.718875502,8.914134778
0.148594378,0.128514056,0.722891566,8.914140631
0.144578313,0.128514056,0.726907631,8.913979364
0.140562249,0.128514056,0.730923695,8.913979364
0.136546185,0.128514056,0.734939759,8.91394639
0.13253012,0.128514056,0.738955823,8.91394639
0.128514056,0.128514056,0.742971888,8.925746878
0.124497992,0.128514056,0.746987952,8.925955658
0.120481928,0.128514056,0.751004016,8.949534373
0.116465863,0.128514056,0.75502008,8.973100686
0.112449799,0.128514056,0.759036145,9.032491102
0.108433735,0.128514056,0.763052209,8.961355818
0.104417671,0.128514056,0.767068273,8.914205593
0.100401606,0.128514056,0.771084337,8.914205593
0.096385542,0.128514056,0.775100402,8.914205593
0.092369478,0.128514056,0.779116466,8.914205593
0.088353414,0.128514056,0.78313253,8.914205593
0.084337349,0.128514056,0.787148594,8.914205593
0.080321285,0.128514056,0.791164659,8.914205593
0.076305221,0.128514056,0.795180723,8.914205593
0.072289157,0.128514056,0.799196787,8.914169778
0.068273092,0.128514056,0.803212851,8.914169778
0.064257028,0.128514056,0.807228916,8.914169778
0.060240964,0.128514056,0.81124498,8.914169778
0.0562249,0.128514056,0.815261044,8.914169778
0.052208835,0.128514056,0.819277108,8.914169778
0.048192771,0.128514056,0.823293173,8.914169778
0.044176707,0.128514056,0.827309237,8.914169778
0.040160643,0.128514056,0.831325301,8.914169778
0.036144578,0.128514056,0.835341365,8.914169778
0.032128514,0.128514056,0.83935743,8.914169778
0.02811245,0.128514056,0.843373494,8.914169778
0.024096386,0.128514056,0.847389558,8.914169778
0.020080321,0.128514056,0.851405622,8.914169778
0.016064257,0.128514056,0.855421687,8.914169778
0.012048193,0.128514056,0.859437751,8.914169778
0.008032129,0.128514056,0.863453815,8.914169778
0.004016064,0.128514056,0.86746988,8.914169778
0,0.128514056,0.871485944,8.914169778
0.86746988,0.13253012,0,12.15414588
0.863453815,0.13253012,0.004016064,12.15414588
0.859437751,0.13253012,0.008032129,12.15414588
0.855421687,0.13253012,0.012048193,12.15414588
0.851405622,0.13253012,0.016064257,12.15414588
0.847389558,0.13253012,0.020080321,12.15414588
0.843373494,0.13253012,0.024096386,12.15414588
0.83935743,0.13253012,0.02811245,12.15414588
0.835341365,0.13253012,0.032128514,12.15414588
0.831325301,0.13253012,0.036144578,12.15414588
0.827309237,0.13253012,0.040160643,12.15414588
0.823293173,0.13253012,0.044176707,12.15414588
0.819277108,0.13253012,0.048192771,12.15414588
0.815261044,0.13253012,0.052208835,12.15414588
0.81124498,0.13253012,0.0562249,12.15414588
0.807228916,0.13253012,0.060240964,12.15414588
0.803212851,0.13253012,0.064257028,12.15414588
0.799196787,0.13253012,0.068273092,12.15414588
0.795180723,0.13253012,0.072289157,12.15414588
0.791164659,0.13253012,0.076305221,12.15414588
0.787148594,0.13253012,0.080321285,12.15414588
0.78313253,0.13253012,0.084337349,12.15414588
0.779116466,0.13253012,0.088353414,12.15414588
0.775100402,0.13253012,0.092369478,12.15414588
0.771084337,0.13253012,0.096385542,12.15414588
0.767068273,0.13253012,0.100401606,12.15414588
0.763052209,0.13253012,0.104417671,12.15414588
0.759036145,0.13253012,0.108433735,12.15414588
0.75502008,0.13253012,0.112449799,12.15414588
0.751004016,0.13253012,0.116465863,12.15414588
0.746987952,0.13253012,0.120481928,12.15414588
0.742971888,0.13253012,0.124497992,12.15414588
0.738955823,0.13253012,0.128514056,12.15414588
0.734939759,0.13253012,0.13253012,12.15414588
0.730923695,0.13253012,0.136546185,12.15669708
0.726907631,0.13253012,0.140562249,12.15669708
0.722891566,0.13253012,0.144578313,12.15669708
0.718875502,0.13253012,0.148594378,12.15669708
0.714859438,0.13253012,0.152610442,12.15669708
0.710843373,0.13253012,0.156626506,12.15669708
0.706827309,0.13253012,0.16064257,12.15669708
0.702811245,0.13253012,0.164658635,12.15669708
0.698795181,0.13253012,0.168674699,12.15669708
0.694779116,0.13253012,0.172690763,12.15669708
0.690763052,0.13253012,0.176706827,12.15669708
0.686746988,0.13253012,0.180722892,12.15669708
0.682730924,0.13253012,0.184738956,12.15603284
0.678714859,0.13253012,0.18875502,12.15288484
0.674698795,0.13253012,0.192771084,12.15288484
0.670682731,0.13253012,0.196787149,12.13894514
0.666666667,0.13253012,0.200803213,12.13901468
0.662650602,0.13253012,0.204819277,12.13755477
0.658634538,0.13253012,0.208835341,12.10208885
0.654618474,0.13253012,0.212851406,12.06627581
0.65060241,0.13253012,0.21686747,11.95174241
0.646586345,0.13253012,0.220883534,11.76735556
0.642570281,0.13253012,0.224899598,11.70701805
0.638554217,0.13253012,0.228915663,11.66229467
0.634538153,0.13253012,0.232931727,11.65352637
0.630522088,0.13253012,0.236947791,11.61979936
0.626506024,0.13253012,0.240963855,11.6054844
0.62248996,0.13253012,0.24497992,11.57065611
0.618473896,0.13253012,0.248995984,11.3514359
0.614457831,0.13253012,0.253012048,11.3002671
0.610441767,0.13253012,0.257028112,10.96917579
0.606425703,0.13253012,0.261044177,10.75874924
0.602409639,0.13253012,0.265060241,10.69314128
0.598393574,0.13253012,0.269076305,10.33109128
0.59437751,0.13253012,0.273092369,10.27056392
0.590361446,0.13253012,0.277108434,10.09233048
0.586345382,0.13253012,0.281124498,9.994989792
0.582329317,0.13253012,0.285140562,9.726161821
0.578313253,0.13253012,0.289156627,9.647548547
0.574297189,0.13253012,0.293172691,9.038511676
0.570281124,0.13253012,0.297188755,8.835712645
0.56626506,0.13253012,0.301204819,8.646226783
0.562248996,0.13253012,0.305220884,8.587632323
0.558232932,0.13253012,0.309236948,8.547764758
0.554216867,0.13253012,0.313253012,8.379548528
0.550200803,0.13253012,0.317269076,8.382164019
0.546184739,0.13253012,0.321285141,8.387129627
0.542168675,0.13253012,0.325301205,8.40679862
0.53815261,0.13253012,0.329317269,8.430566086
0.534136546,0.13253012,0.333333333,8.420069857
0.530120482,0.13253012,0.337349398,8.427091347
0.526104418,0.13253012,0.341365462,8.45074189
0.522088353,0.13253012,0.345381526,8.438925066
0.518072289,0.13253012,0.34939759,8.422985514
0.514056225,0.13253012,0.353413655,8.432463458
0.510040161,0.13253012,0.357429719,8.39115163
0.506024096,0.13253012,0.361445783,8.470209483
0.502008032,0.13253012,0.365461847,8.439188457
0.497991968,0.13253012,0.369477912,8.332114088
0.493975904,0.13253012,0.373493976,8.265660968
0.489959839,0.13253012,0.37751004,8.198428829
0.485943775,0.13253012,0.381526104,8.201451053
0.481927711,0.13253012,0.385542169,8.156552563
0.477911647,0.13253012,0.389558233,8.173461991
0.473895582,0.13253012,0.393574297,8.209663125
0.469879518,0.13253012,0.397590361,8.208987141
0.465863454,0.13253012,0.401606426,8.216300551
0.46184739,0.13253012,0.40562249,8.220495445
0.457831325,0.13253012,0.409638554,8.223970928
0.453815261,0.13253012,0.413654618,8.207762148
0.449799197,0.13253012,0.417670683,8.204694033
0.445783133,0.13253012,0.421686747,8.19377455
0.441767068,0.13253012,0.425702811,8.18201022
0.437751004,0.13253012,0.429718876,8.184050172
0.43373494,0.13253012,0.43373494,8.205866655
0.429718876,0.13253012,0.437751004,8.205299837
0.425702811,0.13253012,0.441767068,8.202342827
0.421686747,0.13253012,0.445783133,8.153183135
0.417670683,0.13253012,0.449799197,8.166228064
0.413654618,0.13253012,0.453815261,8.169675361
0.409638554,0.13253012,0.457831325,8.175973261
0.40562249,0.13253012,0.46184739,8.191388975
0.401606426,0.13253012,0.465863454,8.191388975
0.397590361,0.13253012,0.469879518,8.216933792
0.393574297,0.13253012,0.473895582,8.221603833
0.389558233,0.13253012,0.477911647,8.227935584
0.385542169,0.13253012,0.481927711,8.214801286
0.381526104,0.13253012,0.485943775,8.214607406
0.37751004,0.13253012,0.489959839,8.181308904
0.373493976,0.13253012,0.493975904,8.221914726
0.369477912,0.13253012,0.497991968,8.253901056
0.365461847,0.13253012,0.502008032,8.271474292
0.361445783,0.13253012,0.506024096,8.253442371
0.357429719,0.13253012,0.510040161,8.255850205
0.353413655,0.13253012,0.514056225,8.267100499
0.34939759,0.13253012,0.518072289,8.453120933
0.345381526,0.13253012,0.522088353,9.474521701
0.341365462,0.13253012,0.526104418,9.55644497
0.337349398,0.13253012,0.530120482,9.626635898
0.333333333,0.13253012,0.534136546,9.470971711
0.329317269,0.13253012,0.53815261,9.396651201
0.325301205,0.13253012,0.542168675,9.396651201
0.321285141,0.13253012,0.546184739,9.396651201
0.317269076,0.13253012,0.550200803,9.300550404
0.313253012,0.13253012,0.554216867,9.300550404
0.309236948,0.13253012,0.558232932,9.262318634
0.305220884,0.13253012,0.562248996,9.28991618
0.301204819,0.13253012,0.56626506,9.28991618
0.297188755,0.13253012,0.570281124,9.28991618
0.293172691,0.13253012,0.574297189,9.119998435
0.289156627,0.13253012,0.578313253,9.082717839
0.285140562,0.13253012,0.582329317,9.064110882
0.281124498,0.13253012,0.586345382,9.063890592
0.277108434,0.13253012,0.590361446,8.971179853
0.273092369,0.13253012,0.59437751,8.934323791
0.269076305,0.13253012,0.598393574,8.932180859
0.265060241,0.13253012,0.602409639,8.929489977
0.261044177,0.13253012,0.606425703,8.928955027
0.257028112,0.13253012,0.610441767,8.928005048
0.253012048,0.13253012,0.614457831,8.926971741
0.248995984,0.13253012,0.618473896,8.926571589
0.24497992,0.13253012,0.62248996,8.925895048
0.240963855,0.13253012,0.626506024,8.925278182
0.236947791,0.13253012,0.630522088,8.924555999
0.232931727,0.13253012,0.634538153,8.921124934
0.228915663,0.13253012,0.638554217,8.921124934
0.224899598,0.13253012,0.642570281,8.919055832
0.220883534,0.13253012,0.646586345,8.917912468
0.21686747,0.13253012,0.65060241,8.91611812
0.212851406,0.13253012,0.654618474,8.91561489
0.208835341,0.13253012,0.658634538,8.91528841
0.204819277,0.13253012,0.662650602,8.915182606
0.200803213,0.13253012,0.666666667,8.915182606
0.196787149,0.13253012,0.670682731,8.91437476
0.192771084,0.13253012,0.674698795,8.914232254
0.18875502,0.13253012,0.678714859,8.914232254
0.184738956,0.13253012,0.682730924,8.914199614
0.180722892,0.13253012,0.686746988,8.91415108
0.176706827,0.13253012,0.690763052,8.91415108
0.172690763,0.13253012,0.694779116,8.91415108
0.168674699,0.13253012,0.698795181,8.91415108
0.164658635,0.13253012,0.702811245,8.91415108
0.16064257,0.13253012,0.706827309,8.91415108
0.156626506,0.13253012,0.710843373,8.91415108
0.152610442,0.13253012,0.714859438,8.91415108
0.148594378,0.13253012,0.718875502,8.914083919
0.144578313,0.13253012,0.722891566,8.914022416
0.140562249,0.13253012,0.726907631,8.913928506
0.136546185,0.13253012,0.730923695,8.913927489
0.13253012,0.13253012,0.734939759,8.913895533
0.128514056,0.13253012,0.738955823,8.913928238
0.124497992,0.13253012,0.742971888,8.925670206
0.120481928,0.13253012,0.746987952,8.937607372
0.116465863,0.13253012,0.751004016,8.949483313
0.112449799,0.13253012,0.75502008,8.984901762
0.108433735,0.13253012,0.759036145,9.044370285
0.104417671,0.13253012,0.763052209,8.973141447
0.100401606,0.13253012,0.767068273,8.914107672
0.096385542,0.13253012,0.771084337,8.914107672
0.092369478,0.13253012,0.775100402,8.914107672
0.088353414,0.13253012,0.779116466,8.914107672
0.084337349,0.13253012,0.78313253,8.914107672
0.080321285,0.13253012,0.787148594,8.914107672
0.076305221,0.13253012,0.791164659,8.925883697
0.072289157,0.13253012,0.795180723,8.914026834
0.068273092,0.13253012,0.799196787,8.914026834
0.064257028,0.13253012,0.803212851,8.914026834
0.060240964,0.13253012,0.807228916,8.914026834
0.0562249,0.13253012,0.81124498,8.914026834
0.052208835,0.13253012,0.815261044,8.914026834
0.048192771,0.13253012,0.819277108,8.914026834
0.044176707,0.13253012,0.823293173,8.914026834
0.040160643,0.13253012,0.827309237,8.914026834
0.036144578,0.13253012,0.831325301,8.914026834
0.032128514,0.13253012,0.835341365,8.914026834
0.02811245,0.13253012,0.83935743,8.914026834
0.024096386,0.13253012,0.843373494,8.914026834
0.020080321,0.13253012,0.847389558,8.914026834
0.016064257,0.13253012,0.851405622,8.914026834
0.012048193,0.13253012,0.855421687,8.914026834
0.008032129,0.13253012,0.859437751,8.914026834
0.004016064,0.13253012,0.863453815,8.914026834
1.11E-16,0.13253012,0.86746988,8.914026834
0.863453815,0.136546185,0,12.15414588
0.859437751,0.136546185,0.004016064,12.15414588
0.855421687,0.136546185,0.008032129,12.15414588
0.851405622,0.136546185,0.012048193,12.15414588
0.847389558,0.136546185,0.016064257,12.15414588
0.843373494,0.136546185,0.020080321,12.15414588
0.83935743,0.136546185,0.024096386,12.15414588
0.835341365,0.136546185,0.02811245,12.15414588
0.831325301,0.136546185,0.032128514,12.15414588
0.827309237,0.136546185,0.036144578,12.15414588
0.823293173,0.136546185,0.040160643,12.15414588
0.819277108,0.136546185,0.044176707,12.15414588
0.815261044,0.136546185,0.048192771,12.15414588
0.81124498,0.136546185,0.052208835,12.15414588
0.807228916,0.136546185,0.0562249,12.15414588
0.803212851,0.136546185,0.060240964,12.15414588
0.799196787,0.136546185,0.064257028,12.15414588
0.795180723,0.136546185,0.068273092,12.15414588
0.791164659,0.136546185,0.072289157,12.15414588
0.787148594,0.136546185,0.076305221,12.15414588
0.78313253,0.136546185,0.080321285,12.15414588
0.779116466,0.136546185,0.084337349,12.15414588
0.775100402,0.136546185,0.088353414,12.15414588
0.771084337,0.136546185,0.092369478,12.15414588
0.767068273,0.136546185,0.096385542,12.15414588
0.763052209,0.136546185,0.100401606,12.15414588
0.759036145,0.136546185,0.104417671,12.15414588
0.75502008,0.136546185,0.108433735,12.15414588
0.751004016,0.136546185,0.112449799,12.15414588
0.746987952,0.136546185,0.116465863,12.15414588
0.742971888,0.136546185,0.120481928,12.15414588
0.738955823,0.136546185,0.124497992,12.15414588
0.734939759,0.136546185,0.128514056,12.15414588
0.730923695,0.136546185,0.13253012,12.15414588
0.726907631,0.136546185,0.136546185,12.15669708
0.722891566,0.136546185,0.140562249,12.15669708
0.718875502,0.136546185,0.144578313,12.15669708
0.714859438,0.136546185,0.148594378,12.15669708
0.710843373,0.136546185,0.152610442,12.15669708
0.706827309,0.136546185,0.156626506,12.15669708
0.702811245,0.136546185,0.16064257,12.15669708
0.698795181,0.136546185,0.164658635,12.15669708
0.694779116,0.136546185,0.168674699,12.15669708
0.690763052,0.136546185,0.172690763,12.15669708
0.686746988,0.136546185,0.176706827,12.15669708
0.682730924,0.136546185,0.180722892,12.15603284
0.678714859,0.136546185,0.184738956,12.15603284
0.674698795,0.136546185,0.18875502,12.15288484
0.670682731,0.136546185,0.192771084,12.15288484
0.666666667,0.136546185,0.196787149,12.13901468
0.662650602,0.136546185,0.200803213,12.13755477
0.658634538,0.136546185,0.204819277,12.10208885
0.654618474,0.136546185,0.208835341,12.06627581
0.65060241,0.136546185,0.212851406,11.94070577
0.646586345,0.136546185,0.21686747,11.73649532
0.642570281,0.136546185,0.220883534,11.70701805
0.638554217,0.136546185,0.224899598,11.66229467
0.634538153,0.136546185,0.228915663,11.65352637
0.630522088,0.136546185,0.232931727,11.61979936
0.626506024,0.136546185,0.236947791,11.6054844
0.62248996,0.136546185,0.240963855,11.60318823
0.618473896,0.136546185,0.24497992,11.42410313
0.614457831,0.136546185,0.248995984,11.3603683
0.610441767,0.136546185,0.253012048,11.15905805
0.606425703,0.136546185,0.257028112,10.82665644
0.602409639,0.136546185,0.261044177,10.7166263
0.598393574,0.136546185,0.265060241,10.40245314
0.59437751,0.136546185,0.269076305,10.29081091
0.590361446,0.136546185,0.273092369,10.25047964
0.586345382,0.136546185,0.277108434,9.994989792
0.582329317,0.136546185,0.281124498,9.776618691
0.578313253,0.136546185,0.285140562,9.651839235
0.574297189,0.136546185,0.289156627,9.038511676
0.570281124,0.136546185,0.293172691,8.85351339
0.56626506,0.136546185,0.297188755,8.623381683
0.562248996,0.136546185,0.301204819,8.602120041
0.558232932,0.136546185,0.305220884,8.524891102
0.554216867,0.136546185,0.309236948,8.344229805
0.550200803,0.136546185,0.313253012,8.32083586
0.546184739,0.136546185,0.317269076,8.375513982
0.542168675,0.136546185,0.321285141,8.387129627
0.53815261,0.136546185,0.325301205,8.40679862
0.534136546,0.136546185,0.329317269,8.420069857
0.530120482,0.136546185,0.333333333,8.427091347
0.526104418,0.136546185,0.337349398,8.45074189
0.522088353,0.136546185,0.341365462,8.443030167
0.518072289,0.136546185,0.345381526,8.4273213
0.514056225,0.136546185,0.34939759,8.447718229
0.510040161,0.136546185,0.353413655,8.460319551
0.506024096,0.136546185,0.357429719,8.49009399
0.502008032,0.136546185,0.361445783,8.483619214
0.497991968,0.136546185,0.365461847,8.449628494
0.493975904,0.136546185,0.369477912,8.319492751
0.489959839,0.136546185,0.373493976,8.216302956
0.485943775,0.136546185,0.37751004,8.197663087
0.481927711,0.136546185,0.381526104,8.156552563
0.477911647,0.136546185,0.385542169,8.153901184
0.473895582,0.136546185,0.389558233,8.163386378
0.469879518,0.136546185,0.393574297,8.205469524
0.465863454,0.136546185,0.397590361,8.221040632
0.46184739,0.136546185,0.401606426,8.216338838
0.457831325,0.136546185,0.40562249,8.220495445
0.453815261,0.136546185,0.409638554,8.21309175
0.449799197,0.136546185,0.413654618,8.204694033
0.445783133,0.136546185,0.417670683,8.19377455
0.441767068,0.136546185,0.421686747,8.19377455
0.437751004,0.136546185,0.425702811,8.184050172
0.43373494,0.136546185,0.429718876,8.218320275
0.429718876,0.136546185,0.43373494,8.205299837
0.425702811,0.136546185,0.437751004,8.205299837
0.421686747,0.136546185,0.441767068,8.196499563
0.417670683,0.136546185,0.445783133,8.171502486
0.413654618,0.136546185,0.449799197,8.169675361
0.409638554,0.136546185,0.453815261,8.175973261
0.40562249,0.136546185,0.457831325,8.175973261
0.401606426,0.136546185,0.46184739,8.191388975
0.397590361,0.136546185,0.465863454,8.206010711
0.393574297,0.136546185,0.469879518,8.221603833
0.389558233,0.136546185,0.473895582,8.233847986
0.385542169,0.136546185,0.477911647,8.1703565
0.381526104,0.136546185,0.481927711,8.167972771
0.37751004,0.136546185,0.485943775,8.087309306
0.373493976,0.136546185,0.489959839,8.150977827
0.369477912,0.136546185,0.493975904,8.206244837
0.365461847,0.136546185,0.497991968,8.271474292
0.361445783,0.136546185,0.502008032,8.253442371
0.357429719,0.136546185,0.506024096,8.255850205
0.353413655,0.136546185,0.510040161,8.267100499
0.34939759,0.136546185,0.514056225,8.413825021
0.345381526,0.136546185,0.518072289,8.48490175
0.341365462,0.136546185,0.522088353,9.542889181
0.337349398,0.136546185,0.526104418,9.608407528
0.333333333,0.136546185,0.530120482,9.679558732
0.329317269,0.136546185,0.534136546,9.48261647
0.325301205,0.136546185,0.53815261,9.396651201
0.321285141,0.136546185,0.542168675,9.396651201
0.317269076,0.136546185,0.546184739,9.396651201
0.313253012,0.136546185,0.550200803,9.300550404
0.309236948,0.136546185,0.554216867,9.300550404
0.305220884,0.136546185,0.558232932,9.28991618
0.301204819,0.136546185,0.562248996,9.28991618
0.297188755,0.136546185,0.56626506,9.28991618
0.293172691,0.136546185,0.570281124,9.120222423
0.289156627,0.136546185,0.574297189,9.082717839
0.285140562,0.136546185,0.578313253,9.064110882
0.281124498,0.136546185,0.582329317,9.064110882
0.277108434,0.136546185,0.586345382,8.971366468
0.273092369,0.136546185,0.590361446,8.934459373
0.269076305,0.136546185,0.59437751,8.934323791
0.265060241,0.136546185,0.598393574,8.932180859
0.261044177,0.136546185,0.602409639,8.929489977
0.257028112,0.136546185,0.606425703,8.928955027
0.253012048,0.136546185,0.610441767,8.928005048
0.248995984,0.136546185,0.614457831,8.926971741
0.24497992,0.136546185,0.618473896,8.926571589
0.240963855,0.136546185,0.62248996,8.925278182
0.236947791,0.136546185,0.626506024,8.924555999
0.232931727,0.136546185,0.630522088,8.921284865
0.228915663,0.136546185,0.634538153,8.921124934
0.224899598,0.136546185,0.638554217,8.919055832
0.220883534,0.136546185,0.642570281,8.919055832
0.21686747,0.136546185,0.646586345,8.916571003
0.212851406,0.136546185,0.65060241,8.91561489
0.208835341,0.136546185,0.654618474,8.91528841
0.204819277,0.136546185,0.658634538,8.91528841
0.200803213,0.136546185,0.662650602,8.915182606
0.196787149,0.136546185,0.666666667,8.91437476
0.192771084,0.136546185,0.670682731,8.914232254
0.18875502,0.136546185,0.674698795,8.914232254
0.184738956,0.136546185,0.678714859,8.914232254
0.180722892,0.136546185,0.682730924,8.91415108
0.176706827,0.136546185,0.686746988,8.91415108
0.172690763,0.136546185,0.690763052,8.91415108
0.168674699,0.136546185,0.694779116,8.91415108
0.164658635,0.136546185,0.698795181,8.91415108
0.16064257,0.136546185,0.702811245,8.91415108
0.156626506,0.136546185,0.706827309,8.91415108
0.152610442,0.136546185,0.710843373,8.91415108
0.148594378,0.136546185,0.714859438,8.91415108
0.144578313,0.136546185,0.718875502,8.914016563
0.140562249,0.136546185,0.722891566,8.914022416
0.136546185,0.136546185,0.726907631,8.913927489
0.13253012,0.136546185,0.730923695,8.913927489
0.128514056,0.136546185,0.734939759,8.913928238
0.124497992,0.136546185,0.738955823,8.913902525
0.120481928,0.136546185,0.742971888,8.937372538
0.116465863,0.136546185,0.746987952,8.937607372
